TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Total_Households,Toilet_Inside,Toilet_Inside_Flush_Sewer,Toilet_Inside_Flush_Septic,Toilet_Inside_Flush_Other,Toilet_Inside_Pit_Ventilated,Toilet_Inside_Pit_Open,Toilet_Inside_Open_Drain,Toilet_Inside_Manual,Toilet_Inside_Pig,Toilet_Outside,Toilet_Public,Toilet_None
HH2808,27,517,04166,802789,Bhiwandi Nizampur (M Corp.),Urban," 131,636 "," 48,902 "," 26,004 "," 17,911 "," 1,739 "," 1,460 ", 392 , 868 , 271 , 257 ," 82,734 "," 76,878 "," 5,856 "
HH2808,27,517,04166,552675,Padagha (CT),Urban," 1,403 ", 932 , 186 , 726 , 6 , 14 , -   , -   , -   , -   , 471 , 333 , 138 
HH2808,27,517,04166,552676,Shelar (CT),Urban," 3,346 "," 1,366 ", 137 ," 1,123 ", 80 , 21 , 5 , -   , -   , -   ," 1,980 "," 1,384 ", 596 
HH2808,27,517,04166,552677,Khoni (CT),Urban," 4,619 "," 1,667 ", 660 , 819 , 23 , 128 , 33 , 2 , -   , 2 ," 2,952 "," 2,421 ", 531 
HH2808,27,517,04166,552678,Mahapoli (CT),Urban," 1,075 ", 653 , 33 , 599 , 13 , 3 , 2 , 3 , -   , -   , 422 , 281 , 141 
HH2808,27,517,04166,552679,Borivali Tarf Rahur (CT),Urban," 1,127 ", 773 , 51 , 569 , 144 , 5 , 4 , -   , -   , -   , 354 , 210 , 144 
HH2808,27,517,04166,552680,Kambe (CT),Urban," 1,450 ", 421 , 18 , 323 , 15 , 53 , 11 , 1 , -   , -   ," 1,029 ", 521 , 508 
HH2808,27,517,04166,552681,Katai (CT),Urban," 2,873 ", 481 , 185 , 225 , 11 , 19 , 24 , 15 , -   , 2 ," 2,392 "," 1,418 ", 974 
HH2808,27,517,04166,552682,Karivali (CT),Urban," 3,161 ", 711 , 51 , 476 , 14 , 130 , 28 , 10 , -   , 2 ," 2,450 "," 1,215 "," 1,235 "
HH2808,27,517,04166,552683,Kharbav (CT),Urban," 1,053 ", 619 , 275 , 236 , 16 , 68 , 2 , 1 , -   , 21 , 434 , 124 , 310 
HH2808,27,517,04166,552684,Rahanal (CT),Urban," 2,373 "," 1,079 ", 298 , 688 , 74 , 7 , 10 , 2 , -   , -   ," 1,294 "," 1,043 ", 251 
HH2808,27,517,04166,552685,Purne (CT),Urban," 1,379 ", 836 , 109 , 720 , 1 , 6 , -   , -   , -   , -   , 543 , 484 , 59 
HH2808,27,517,04166,552686,Kalher (CT),Urban," 3,319 "," 3,086 ", 987 ," 1,991 ", 104 , 3 , -   , -   , -   , 1 , 233 , 182 , 51 
HH2808,27,517,04166,552687,Kon (CT),Urban," 5,159 "," 4,103 ", 884 ," 3,097 ", 43 , 77 , -   , 2 , -   , -   ," 1,056 ", 851 , 205 
HH2808,27,517,04167,000000,Sub-District - Shahapur,Total," 63,425 "," 21,999 "," 1,680 "," 14,752 ", 680 ," 4,390 ", 433 , 45 , -   , 19 ," 41,426 "," 6,036 "," 35,390 "
HH2808,27,517,04167,000000,Sub-District - Shahapur,Rural," 48,506 "," 12,834 ", 775 ," 6,821 ", 623 ," 4,185 ", 395 , 20 , -   , 15 ," 35,672 "," 2,512 "," 33,160 "
HH2808,27,517,04167,000000,Sub-District - Shahapur,Urban," 14,919 "," 9,165 ", 905 ," 7,931 ", 57 , 205 , 38 , 25 , -   , 4 ," 5,754 "," 3,524 "," 2,230 "
HH2808,27,517,04167,552913,Kasara Bk. (CT),Urban," 3,087 "," 1,049 ", 34 , 889 , 8 , 103 , 10 , 5 , -   , -   ," 2,038 "," 1,180 ", 858 
HH2808,27,517,04167,552914,Shahapur (CT),Urban," 2,624 "," 2,007 ", 567 ," 1,333 ", 17 , 79 , 9 , 1 , -   , 1 , 617 , 312 , 305 
HH2808,27,517,04167,552915,Vashind (CT),Urban," 4,400 "," 3,623 ", 91 ," 3,519 ", 7 , 6 , -   , -   , -   , -   , 777 , 574 , 203 
HH2808,27,517,04167,552916,Khardi (CT),Urban," 1,125 ", 394 , 3 , 384 , 2 , 1 , 4 , -   , -   , -   , 731 , 291 , 440 
HH2808,27,517,04167,552917,Gotheghar (CT),Urban, 924 , 486 , 11 , 451 , 14 , 8 , 2 , -   , -   , -   , 438 , 323 , 115 
HH2808,27,517,04167,552918,Asangaon (CT),Urban," 2,759 "," 1,606 ", 199 ," 1,355 ", 9 , 8 , 13 , 19 , -   , 3 ," 1,153 ", 844 , 309 
HH2808,27,517,04168,000000,Sub-District - Kalyan,Total," 364,438 "," 299,571 "," 140,864 "," 144,441 "," 2,469 "," 6,370 ", 409 ," 4,180 ", 164 , 674 ," 64,867 "," 48,732 "," 16,135 "
HH2808,27,517,04168,000000,Sub-District - Kalyan,Rural," 63,737 "," 42,894 "," 13,967 "," 25,793 ", 647 ," 2,168 ", 124 , 100 , -   , 95 ," 20,843 "," 10,841 "," 10,002 "
HH2808,27,517,04168,000000,Sub-District - Kalyan,Urban," 300,701 "," 256,677 "," 126,897 "," 118,648 "," 1,822 "," 4,202 ", 285 ," 4,080 ", 164 , 579 ," 44,024 "," 37,891 "," 6,133 "
HH2808,27,517,04168,802790,Kalyan-Dombivli (M Corp.),Urban," 293,574 "," 252,035 "," 125,825 "," 115,485 "," 1,712 "," 3,926 ", 282 ," 4,065 ", 164 , 576 ," 41,539 "," 36,859 "," 4,680 "
HH2808,27,517,04168,553005,Kambe (CT),Urban, 935 , 287 , 6 , 161 , 7 , 113 , -   , -   , -   , -   , 648 , 36 , 612 
HH2808,27,517,04168,553006,Mharal Bk (CT),Urban," 6,192 "," 4,355 "," 1,066 "," 3,002 ", 103 , 163 , 3 , 15 , -   , 3 ," 1,837 ", 996 , 841 
HH2808,27,517,04169,000000,Sub-District - Ulhasnagar,Total," 110,234 "," 77,997 "," 38,623 "," 31,856 "," 1,453 "," 1,453 ", 252 ," 3,983 ", 17 , 360 ," 32,237 "," 29,272 "," 2,965 "
HH2808,27,517,04169,000000,Sub-District - Ulhasnagar,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,517,04169,000000,Sub-District - Ulhasnagar,Urban," 110,234 "," 77,997 "," 38,623 "," 31,856 "," 1,453 "," 1,453 ", 252 ," 3,983 ", 17 , 360 ," 32,237 "," 29,272 "," 2,965 "
HH2808,27,517,04169,802791,Ulhasnagar (M Corp.),Urban," 110,234 "," 77,997 "," 38,623 "," 31,856 "," 1,453 "," 1,453 ", 252 ," 3,983 ", 17 , 360 ," 32,237 "," 29,272 "," 2,965 "
HH2808,27,517,04170,000000,Sub-District - Ambarnath,Total," 122,936 "," 84,986 "," 38,730 "," 40,679 ", 890 ," 2,965 ", 221 ," 1,295 ", 161 , 45 ," 37,950 "," 24,356 "," 13,594 "
HH2808,27,517,04170,000000,Sub-District - Ambarnath,Rural," 25,370 "," 13,563 "," 3,855 "," 7,918 ", 239 ," 1,315 ", 12 , 201 , 15 , 8 ," 11,807 "," 3,960 "," 7,847 "
HH2808,27,517,04170,000000,Sub-District - Ambarnath,Urban," 97,566 "," 71,423 "," 34,875 "," 32,761 ", 651 ," 1,650 ", 209 ," 1,094 ", 146 , 37 ," 26,143 "," 20,396 "," 5,747 "
HH2808,27,517,04170,802792,Badlapur (M Cl),Urban," 39,857 "," 33,743 "," 13,042 "," 19,589 ", 154 , 608 , 30 , 169 , 129 , 22 ," 6,114 "," 4,509 "," 1,605 "
HH2808,27,517,04170,802793,Ambarnath(M Cl),Urban," 54,948 "," 35,824 "," 21,530 "," 11,862 ", 484 , 878 , 179 , 859 , 17 , 15 ," 19,124 "," 15,191 "," 3,933 "
HH2808,27,517,04170,553083,Vangani (CT),Urban," 2,761 "," 1,856 ", 303 ," 1,310 ", 13 , 164 , -   , 66 , -   , -   , 905 , 696 , 209 
HH2808,27,517,04171,000000,Sub-District - Murbad,Total," 40,515 "," 12,657 ", 555 ," 6,956 ", 891 ," 4,005 ", 180 , 37 , -   , 33 ," 27,858 "," 2,994 "," 24,864 "
HH2808,27,517,04171,000000,Sub-District - Murbad,Rural," 36,281 "," 9,727 ", 346 ," 4,770 ", 718 ," 3,656 ", 177 , 27 , -   , 33 ," 26,554 "," 1,988 "," 24,566 "
HH2808,27,517,04171,000000,Sub-District - Murbad,Urban," 4,234 "," 2,930 ", 209 ," 2,186 ", 173 , 349 , 3 , 10 , -   , -   ," 1,304 "," 1,006 ", 298 
HH2808,27,517,04171,553290,Murbad (CT),Urban," 4,234 "," 2,930 ", 209 ," 2,186 ", 173 , 349 , 3 , 10 , -   , -   ," 1,304 "," 1,006 ", 298 
HH2808,27,518,00000,000000,District - Mumbai Suburban,Total," 2,027,743 "," 1,108,623 "," 866,917 "," 164,599 "," 18,899 "," 20,298 "," 1,651 "," 27,064 ", 828 ," 8,367 "," 919,120 "," 870,222 "," 48,898 "
HH2808,27,518,00000,000000,District - Mumbai Suburban,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,518,00000,000000,District - Mumbai Suburban,Urban," 2,027,743 "," 1,108,623 "," 866,917 "," 164,599 "," 18,899 "," 20,298 "," 1,651 "," 27,064 ", 828 ," 8,367 "," 919,120 "," 870,222 "," 48,898 "
HH2808,27,518,99999,000000,Sub-District - Not under any sub-district,Total," 2,027,743 "," 1,108,623 "," 866,917 "," 164,599 "," 18,899 "," 20,298 "," 1,651 "," 27,064 ", 828 ," 8,367 "," 919,120 "," 870,222 "," 48,898 "
HH2808,27,518,99999,000000,Sub-District - Not under any sub-district,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,518,99999,000000,Sub-District - Not under any sub-district,Urban," 2,027,743 "," 1,108,623 "," 866,917 "," 164,599 "," 18,899 "," 20,298 "," 1,651 "," 27,064 ", 828 ," 8,367 "," 919,120 "," 870,222 "," 48,898 "
HH2808,27,518,99999,802794,Greater Mumbai (M Corp.) (Part),Urban," 2,027,743 "," 1,108,623 "," 866,917 "," 164,599 "," 18,899 "," 20,298 "," 1,651 "," 27,064 ", 828 ," 8,367 "," 919,120 "," 870,222 "," 48,898 "
HH2808,27,519,00000,000000,District - Mumbai,Total," 637,738 "," 427,208 "," 361,541 "," 38,060 "," 6,813 "," 8,904 ", 168 ," 9,819 ", 309 ," 1,594 "," 210,530 "," 201,190 "," 9,340 "
HH2808,27,519,00000,000000,District - Mumbai,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,519,00000,000000,District - Mumbai,Urban," 637,738 "," 427,208 "," 361,541 "," 38,060 "," 6,813 "," 8,904 ", 168 ," 9,819 ", 309 ," 1,594 "," 210,530 "," 201,190 "," 9,340 "
HH2808,27,519,99999,000000,Sub-District - Not under any sub-district,Total," 637,738 "," 427,208 "," 361,541 "," 38,060 "," 6,813 "," 8,904 ", 168 ," 9,819 ", 309 ," 1,594 "," 210,530 "," 201,190 "," 9,340 "
HH2808,27,519,99999,000000,Sub-District - Not under any sub-district,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,519,99999,000000,Sub-District - Not under any sub-district,Urban," 637,738 "," 427,208 "," 361,541 "," 38,060 "," 6,813 "," 8,904 ", 168 ," 9,819 ", 309 ," 1,594 "," 210,530 "," 201,190 "," 9,340 "
HH2808,27,519,99999,802794,Greater Mumbai (M Corp.) (Part),Urban," 637,738 "," 427,208 "," 361,541 "," 38,060 "," 6,813 "," 8,904 ", 168 ," 9,819 ", 309 ," 1,594 "," 210,530 "," 201,190 "," 9,340 "
HH2808,27,520,00000,000000,District - Raigarh,Total," 596,514 "," 369,857 "," 96,884 "," 201,627 "," 8,622 "," 57,659 "," 1,422 "," 2,704 ", 276 , 663 ," 226,657 "," 118,214 "," 108,443 "
HH2808,27,520,00000,000000,District - Raigarh,Rural," 376,520 "," 191,750 "," 14,737 "," 117,498 "," 6,836 "," 50,322 "," 1,114 ", 760 , 157 , 326 ," 184,770 "," 85,936 "," 98,834 "
HH2808,27,520,00000,000000,District - Raigarh,Urban," 219,994 "," 178,107 "," 82,147 "," 84,129 "," 1,786 "," 7,337 ", 308 ," 1,944 ", 119 , 337 ," 41,887 "," 32,278 "," 9,609 "
HH2808,27,520,04172,000000,Sub-District - Uran,Total," 35,854 "," 21,475 "," 3,272 "," 14,801 ", 456 ," 2,461 ", 88 , 275 , 95 , 27 ," 14,379 "," 8,776 "," 5,603 "
HH2808,27,520,04172,000000,Sub-District - Uran,Rural," 20,556 "," 11,150 "," 1,358 "," 7,166 ", 356 ," 1,838 ", 52 , 270 , 95 , 15 ," 9,406 "," 5,136 "," 4,270 "
HH2808,27,520,04172,000000,Sub-District - Uran,Urban," 15,298 "," 10,325 "," 1,914 "," 7,635 ", 100 , 623 , 36 , 5 , -   , 12 ," 4,973 "," 3,640 "," 1,333 "
HH2808,27,520,04172,802795,Uran (M Cl),Urban," 6,312 "," 4,655 ", 615 ," 3,943 ", 23 , 42 , 27 , 2 , -   , 3 ," 1,657 ", 902 , 755 
HH2808,27,520,04172,553350,Kegaon (CT),Urban," 1,728 "," 1,516 ", 530 , 984 , -   , 2 , -   , -   , -   , -   , 212 , 201 , 11 
HH2808,27,520,04172,553351,Navghar (CT),Urban," 1,485 ", 986 , 380 , 592 , 2 , 3 , -   , 1 , -   , 8 , 499 , 473 , 26 
HH2808,27,520,04172,553352,Chanje (CT),Urban," 3,848 "," 1,822 ", 204 ," 1,092 ", 64 , 450 , 9 , 2 , -   , 1 ," 2,026 "," 1,668 ", 358 
HH2808,27,520,04172,553353,Jasai (CT),Urban," 1,925 "," 1,346 ", 185 ," 1,024 ", 11 , 126 , -   , -   , -   , -   , 579 , 396 , 183 
HH2808,27,520,04173,000000,Sub-District - Panvel,Total," 167,189 "," 124,985 "," 74,313 "," 40,213 "," 1,651 "," 6,366 ", 304 ," 1,898 ", 10 , 230 ," 42,204 "," 23,787 "," 18,417 "
HH2808,27,520,04173,000000,Sub-District - Panvel,Rural," 53,533 "," 26,078 "," 3,973 "," 17,072 ", 868 ," 3,895 ", 145 , 91 , 10 , 24 ," 27,455 "," 12,023 "," 15,432 "
HH2808,27,520,04173,000000,Sub-District - Panvel,Urban," 113,656 "," 98,907 "," 70,340 "," 23,141 ", 783 ," 2,471 ", 159 ," 1,807 ", -   , 206 ," 14,749 "," 11,764 "," 2,985 "
HH2808,27,520,04173,802796,Panvel (M Cl),Urban," 42,466 "," 37,653 "," 25,762 "," 10,064 ", 120 , 703 , 56 , 799 , -   , 149 ," 4,813 "," 3,686 "," 1,127 "
HH2808,27,520,04173,553512,Talode Panchnad (CT),Urban," 2,766 "," 2,360 ", 200 ," 1,975 ", 26 , 155 , 3 , 1 , -   , -   , 406 , 271 , 135 
HH2808,27,520,04173,553513,Kharghar (CT),Urban," 20,301 "," 19,865 "," 17,258 "," 2,026 ", 17 , 84 , 17 , 458 , -   , 5 , 436 , 273 , 163 
HH2808,27,520,04173,553514,Navi Mumbai Panvel Raigarh (CT),Urban," 42,130 "," 35,208 "," 25,667 "," 7,260 ", 491 ," 1,166 ", 82 , 492 , -   , 50 ," 6,922 "," 5,674 "," 1,248 "
HH2808,27,520,04173,553515,Palidevad (CT),Urban," 1,945 "," 1,813 ", 819 , 762 , 2 , 174 , 1 , 55 , -   , -   , 132 , 89 , 43 
HH2808,27,520,04173,553516,Vadghar (CT),Urban," 1,629 ", 654 , 55 , 432 , 20 , 145 , -   , 1 , -   , 1 , 975 , 763 , 212 
HH2808,27,520,04173,553517,Owle (CT),Urban, 875 , 393 , 15 , 268 , 79 , 31 , -   , -   , -   , -   , 482 , 480 , 2 
HH2808,27,520,04173,553518,Kalundre (CT),Urban," 1,544 ", 961 , 564 , 354 , 28 , 13 , -   , 1 , -   , 1 , 583 , 528 , 55 
HH2808,27,520,04174,000000,Sub-District - Karjat,Total," 43,471 "," 19,045 "," 1,827 "," 13,191 ", 487 ," 3,321 ", 69 , 36 , -   , 114 ," 24,426 "," 9,945 "," 14,481 "
HH2808,27,520,04174,000000,Sub-District - Karjat,Rural," 32,013 "," 10,939 ", 699 ," 6,667 ", 412 ," 3,048 ", 43 , 31 , -   , 39 ," 21,074 "," 7,388 "," 13,686 "
HH2808,27,520,04174,000000,Sub-District - Karjat,Urban," 11,458 "," 8,106 "," 1,128 "," 6,524 ", 75 , 273 , 26 , 5 , -   , 75 ," 3,352 "," 2,557 ", 795 
HH2808,27,520,04174,802797,Matheran (M Cl),Urban, 959 , 665 , 5 , 628 , 28 , 3 , -   , -   , -   , 1 , 294 , 276 , 18 
HH2808,27,520,04174,802798,Karjat (M Cl),Urban," 6,503 "," 4,795 ", 510 ," 4,119 ", 11 , 151 , 3 , 1 , -   , -   ," 1,708 "," 1,043 ", 665 
HH2808,27,520,04174,553695,Neral (CT),Urban," 3,996 "," 2,646 ", 613 ," 1,777 ", 36 , 119 , 23 , 4 , -   , 74 ," 1,350 "," 1,238 ", 112 
HH2808,27,520,04175,000000,Sub-District - Khalapur,Total," 45,257 "," 24,725 "," 3,401 "," 17,943 ", 628 ," 2,277 ", 327 , 24 , 108 , 17 ," 20,532 "," 9,220 "," 11,312 "
HH2808,27,520,04175,000000,Sub-District - Khalapur,Rural," 24,056 "," 10,292 ", 773 ," 6,867 ", 357 ," 1,982 ", 293 , 16 , -   , 4 ," 13,764 "," 4,802 "," 8,962 "
HH2808,27,520,04175,000000,Sub-District - Khalapur,Urban," 21,201 "," 14,433 "," 2,628 "," 11,076 ", 271 , 295 , 34 , 8 , 108 , 13 ," 6,768 "," 4,418 "," 2,350 "
HH2808,27,520,04175,802799,Khopoli (M Cl),Urban," 15,549 "," 9,533 "," 1,440 "," 7,551 ", 171 , 221 , 32 , 5 , 108 , 5 ," 6,016 "," 4,246 "," 1,770 "
HH2808,27,520,04175,553817,Ambivali T. Wankhal (CT),Urban," 1,527 "," 1,216 ", 351 , 859 , 4 , -   , -   , -   , -   , 2 , 311 , 86 , 225 
HH2808,27,520,04175,553818,Mohpada Alias Wasambe (CT),Urban," 2,246 "," 2,004 ", 606 ," 1,374 ", -   , 19 , -   , 2 , -   , 3 , 242 , 74 , 168 
HH2808,27,520,04175,553819,Rees (CT),Urban," 1,879 "," 1,680 ", 231 ," 1,292 ", 96 , 55 , 2 , 1 , -   , 3 , 199 , 12 , 187 
HH2808,27,520,04176,000000,Sub-District - Pen,Total," 43,756 "," 20,761 "," 2,782 "," 14,615 ", 409 ," 2,704 ", 150 , 54 , -   , 47 ," 22,995 "," 13,013 "," 9,982 "
HH2808,27,520,04176,000000,Sub-District - Pen,Rural," 33,087 "," 12,683 ", 924 ," 8,583 ", 379 ," 2,610 ", 131 , 21 , -   , 35 ," 20,404 "," 11,373 "," 9,031 "
HH2808,27,520,04176,000000,Sub-District - Pen,Urban," 10,669 "," 8,078 "," 1,858 "," 6,032 ", 30 , 94 , 19 , 33 , -   , 12 ," 2,591 "," 1,640 ", 951 
HH2808,27,520,04176,802800,Pen (M Cl),Urban," 8,600 "," 7,192 "," 1,807 "," 5,300 ", 14 , 11 , 15 , 33 , -   , 12 ," 1,408 "," 1,320 ", 88 
HH2808,27,520,04176,553989,Dadar (CT),Urban," 1,235 ", 133 , 2 , 46 , 6 , 79 , -   , -   , -   , -   ," 1,102 ", 239 , 863 
HH2808,27,520,04176,553990,Zotirpada (CT),Urban, 834 , 753 , 49 , 686 , 10 , 4 , 4 , -   , -   , -   , 81 , 81 , -   
HH2808,27,520,04177,000000,Sub-District - Alibag,Total," 55,611 "," 31,907 "," 2,582 "," 26,833 ", 684 ," 1,539 ", 90 , 69 , 37 , 73 ," 23,704 "," 12,202 "," 11,502 "
HH2808,27,520,04177,000000,Sub-District - Alibag,Rural," 45,778 "," 23,715 "," 1,641 "," 19,778 ", 550 ," 1,494 ", 89 , 56 , 37 , 70 ," 22,063 "," 10,677 "," 11,386 "
HH2808,27,520,04177,000000,Sub-District - Alibag,Urban," 9,833 "," 8,192 ", 941 ," 7,055 ", 134 , 45 , 1 , 13 , -   , 3 ," 1,641 "," 1,525 ", 116 
HH2808,27,520,04177,802801,Alibag (M Cl),Urban," 4,612 "," 3,489 ", 254 ," 3,196 ", 35 , 1 , -   , 2 , -   , 1 ," 1,123 "," 1,066 ", 57 
HH2808,27,520,04177,554203,Ambepur (CT),Urban," 1,126 ", 877 , 24 , 820 , 3 , 17 , -   , 11 , -   , 2 , 249 , 197 , 52 
HH2808,27,520,04177,554204,Chendhare (CT),Urban," 2,783 "," 2,653 ", 343 ," 2,213 ", 94 , 2 , 1 , -   , -   , -   , 130 , 125 , 5 
HH2808,27,520,04177,554205,Kurul (CT),Urban," 1,312 "," 1,173 ", 320 , 826 , 2 , 25 , -   , -   , -   , -   , 139 , 137 , 2 
HH2808,27,520,04178,000000,Sub-District - Murud,Total," 16,669 "," 9,126 ", 814 ," 5,227 ", 341 ," 2,659 ", 37 , 48 , -   , -   ," 7,543 "," 6,252 "," 1,291 "
HH2808,27,520,04178,000000,Sub-District - Murud,Rural," 13,902 "," 6,993 ", 709 ," 3,959 ", 328 ," 1,918 ", 31 , 48 , -   , -   ," 6,909 "," 5,650 "," 1,259 "
HH2808,27,520,04178,000000,Sub-District - Murud,Urban," 2,767 "," 2,133 ", 105 ," 1,268 ", 13 , 741 , 6 , -   , -   , -   , 634 , 602 , 32 
HH2808,27,520,04178,802802,Murud Janjira (M Cl),Urban," 2,767 "," 2,133 ", 105 ," 1,268 ", 13 , 741 , 6 , -   , -   , -   , 634 , 602 , 32 
HH2808,27,520,04179,000000,Sub-District - Roha,Total," 39,309 "," 19,404 "," 1,680 "," 14,021 ", 578 ," 2,947 ", 67 , 76 , 15 , 20 ," 19,905 "," 11,959 "," 7,946 "
HH2808,27,520,04179,000000,Sub-District - Roha,Rural," 28,333 "," 11,558 "," 1,057 "," 7,033 ", 546 ," 2,756 ", 62 , 74 , 15 , 15 ," 16,775 "," 8,991 "," 7,784 "
HH2808,27,520,04179,000000,Sub-District - Roha,Urban," 10,976 "," 7,846 ", 623 ," 6,988 ", 32 , 191 , 5 , 2 , -   , 5 ," 3,130 "," 2,968 ", 162 
HH2808,27,520,04179,802803,Roha Ashtami (M Cl),Urban," 4,625 "," 3,389 ", 312 ," 2,929 ", 4 , 138 , 2 , 1 , -   , 3 ," 1,236 "," 1,220 ", 16 
HH2808,27,520,04179,554446,Nagothane (CT),Urban," 2,820 "," 1,820 ", 243 ," 1,534 ", 25 , 13 , 2 , 1 , -   , 2 ," 1,000 ", 900 , 100 
HH2808,27,520,04179,554447,Bhuwaneshwar (CT),Urban," 2,361 "," 2,144 ", 68 ," 2,035 ", 3 , 37 , 1 , -   , -   , -   , 217 , 175 , 42 
HH2808,27,520,04179,554448,Dhatau (CT),Urban," 1,170 ", 493 , -   , 490 , -   , 3 , -   , -   , -   , -   , 677 , 673 , 4 
HH2808,27,520,04180,000000,Sub-District - Sudhagad,Total," 15,308 "," 6,323 ", 329 ," 3,931 ", 377 ," 1,621 ", 49 , 13 , -   , 3 ," 8,985 "," 2,418 "," 6,567 "
HH2808,27,520,04180,000000,Sub-District - Sudhagad,Rural," 13,203 "," 4,715 ", 199 ," 2,640 ", 367 ," 1,447 ", 47 , 12 , -   , 3 ," 8,488 "," 2,090 "," 6,398 "
HH2808,27,520,04180,000000,Sub-District - Sudhagad,Urban," 2,105 "," 1,608 ", 130 ," 1,291 ", 10 , 174 , 2 , 1 , -   , -   , 497 , 328 , 169 
HH2808,27,520,04180,554547,Pali (CT),Urban," 2,105 "," 1,608 ", 130 ," 1,291 ", 10 , 174 , 2 , 1 , -   , -   , 497 , 328 , 169 
HH2808,27,520,04181,000000,Sub-District - Mangaon,Total," 35,892 "," 21,366 "," 1,495 "," 14,429 ", 575 ," 4,760 ", 31 , 69 , -   , 7 ," 14,526 "," 10,837 "," 3,689 "
HH2808,27,520,04181,000000,Sub-District - Mangaon,Rural," 32,002 "," 18,104 "," 1,038 "," 11,797 ", 564 ," 4,605 ", 25 , 68 , -   , 7 ," 13,898 "," 10,330 "," 3,568 "
HH2808,27,520,04181,000000,Sub-District - Mangaon,Urban," 3,890 "," 3,262 ", 457 ," 2,632 ", 11 , 155 , 6 , 1 , -   , -   , 628 , 507 , 121 
HH2808,27,520,04181,554733,Utekhol (CT),Urban," 2,445 "," 2,096 ", 299 ," 1,747 ", 7 , 38 , 5 , -   , -   , -   , 349 , 240 , 109 
HH2808,27,520,04181,554734,Goregaon (CT),Urban," 1,445 "," 1,166 ", 158 , 885 , 4 , 117 , 1 , 1 , -   , -   , 279 , 267 , 12 
HH2808,27,520,04182,000000,Sub-District - Tala,Total," 9,911 "," 6,947 ", 246 ," 2,884 ", 553 ," 3,151 ", 14 , 10 , -   , 89 ," 2,964 "," 1,868 "," 1,096 "
HH2808,27,520,04182,000000,Sub-District - Tala,Rural," 9,911 "," 6,947 ", 246 ," 2,884 ", 553 ," 3,151 ", 14 , 10 , -   , 89 ," 2,964 "," 1,868 "," 1,096 "
HH2808,27,520,04182,000000,Sub-District - Tala,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,520,04183,000000,Sub-District - Shrivardhan,Total," 19,498 "," 16,505 ", 702 ," 7,204 ", 691 ," 7,796 ", 26 , 67 , 11 , 8 ," 2,993 "," 1,965 "," 1,028 "
HH2808,27,520,04183,000000,Sub-District - Shrivardhan,Rural," 14,502 "," 12,686 ", 490 ," 5,423 ", 509 ," 6,243 ", 16 , 4 , -   , 1 ," 1,816 "," 1,034 ", 782 
HH2808,27,520,04183,000000,Sub-District - Shrivardhan,Urban," 4,996 "," 3,819 ", 212 ," 1,781 ", 182 ," 1,553 ", 10 , 63 , 11 , 7 ," 1,177 ", 931 , 246 
HH2808,27,520,04183,802804,Shrivardhan (M Cl),Urban," 3,461 "," 2,401 ", 86 ," 1,630 ", 180 , 445 , 3 , 57 , -   , -   ," 1,060 ", 904 , 156 
HH2808,27,520,04183,554876,Borli Panchtan (CT),Urban," 1,535 "," 1,418 ", 126 , 151 , 2 ," 1,108 ", 7 , 6 , 11 , 7 , 117 , 27 , 90 
HH2808,27,520,04184,000000,Sub-District - Mhasla,Total," 14,032 "," 11,729 ", 121 ," 5,743 ", 766 ," 5,035 ", 55 , 7 , -   , 2 ," 2,303 ", 888 ," 1,415 "
HH2808,27,520,04184,000000,Sub-District - Mhasla,Rural," 12,108 "," 9,877 ", 109 ," 4,120 ", 652 ," 4,940 ", 52 , 3 , -   , 1 ," 2,231 ", 877 ," 1,354 "
HH2808,27,520,04184,000000,Sub-District - Mhasla,Urban," 1,924 "," 1,852 ", 12 ," 1,623 ", 114 , 95 , 3 , 4 , -   , 1 , 72 , 11 , 61 
HH2808,27,520,04184,554960,Mhasla (CT),Urban," 1,924 "," 1,852 ", 12 ," 1,623 ", 114 , 95 , 3 , 4 , -   , 1 , 72 , 11 , 61 
HH2808,27,520,04185,000000,Sub-District - Mahad,Total," 43,002 "," 29,262 "," 2,896 "," 17,733 ", 329 ," 8,146 ", 94 , 50 , -   , 14 ," 13,740 "," 4,160 "," 9,580 "
HH2808,27,520,04185,000000,Sub-District - Mahad,Rural," 33,166 "," 20,837 "," 1,244 "," 11,576 ", 298 ," 7,567 ", 93 , 48 , -   , 11 ," 12,329 "," 2,913 "," 9,416 "
HH2808,27,520,04185,000000,Sub-District - Mahad,Urban," 9,836 "," 8,425 "," 1,652 "," 6,157 ", 31 , 579 , 1 , 2 , -   , 3 ," 1,411 "," 1,247 ", 164 
HH2808,27,520,04185,802805,Mahad (M Cl),Urban," 6,467 "," 5,512 "," 1,355 "," 3,746 ", 16 , 393 , -   , 1 , -   , 1 , 955 , 884 , 71 
