TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Total_Households,Bank,Radio,TV,Computer_With_Internet,Computer_Without_Internet,Landline_Only,Mobile_Only,Landline_Mobile,Bicycle,Motorcycle,Car,With_All,With_None
HH4012,27,509,04073,000000,Sub-District - Pombhurna,Rural," 13,284 "," 7,604 ", 546 ," 2,496 ", 9 , 315 , 196 ," 3,119 ", 84 ," 4,635 ", 883 , 56 , 29 ," 6,335 "
HH4012,27,509,04073,000000,Sub-District - Pombhurna,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,509,04074,000000,Sub-District - Ballarpur,Total," 29,871 "," 21,737 "," 2,141 "," 19,053 ", 648 ," 1,637 "," 1,380 "," 16,211 "," 1,485 "," 12,627 "," 8,501 ", 974 ," 1,225 "," 5,068 "
HH4012,27,509,04074,000000,Sub-District - Ballarpur,Rural," 7,336 "," 5,354 ", 513 ," 2,594 ", 24 , 344 , 156 ," 2,510 ", 141 ," 2,692 ", 912 , 53 , 58 ," 2,471 "
HH4012,27,509,04074,000000,Sub-District - Ballarpur,Urban," 22,535 "," 16,383 "," 1,628 "," 16,459 ", 624 ," 1,293 "," 1,224 "," 13,701 "," 1,344 "," 9,935 "," 7,589 ", 921 ," 1,167 "," 2,597 "
HH4012,27,509,04074,802724,Ballarpur (M Cl),Urban," 19,400 "," 13,827 "," 1,403 "," 14,450 ", 594 ," 1,175 "," 1,144 "," 11,866 "," 1,222 "," 8,080 "," 6,658 ", 870 ," 1,084 "," 2,141 "
HH4012,27,509,04074,541549,Nandgaon Pode (CT),Urban, 887 , 748 , 70 , 637 , 13 , 48 , 11 , 533 , 91 , 647 , 449 , 34 , 54 , 106 
HH4012,27,509,04074,541550,Visapur (CT),Urban," 2,248 "," 1,808 ", 155 ," 1,372 ", 17 , 70 , 69 ," 1,302 ", 31 ," 1,208 ", 482 , 17 , 29 , 350 
HH4012,27,509,04075,000000,Sub-District - Korpana,Total," 29,567 "," 19,842 "," 2,149 "," 13,960 ", 380 ," 1,393 ", 742 ," 15,728 "," 1,038 "," 10,871 "," 7,183 ", 598 , 695 ," 7,453 "
HH4012,27,509,04075,000000,Sub-District - Korpana,Rural," 19,869 "," 13,145 "," 1,305 "," 7,831 ", 132 , 699 , 399 ," 9,958 ", 374 ," 6,152 "," 3,945 ", 187 , 122 ," 5,992 "
HH4012,27,509,04075,000000,Sub-District - Korpana,Urban," 9,698 "," 6,697 ", 844 ," 6,129 ", 248 , 694 , 343 ," 5,770 ", 664 ," 4,719 "," 3,238 ", 411 , 573 ," 1,461 "
HH4012,27,509,04075,541661,Awalpur (CT),Urban," 1,198 "," 1,088 ", 153 , 912 , 84 , 103 , 23 , 773 , 156 , 771 , 600 , 99 , 171 , 107 
HH4012,27,509,04075,541662,Nanda (CT),Urban," 2,179 "," 1,531 ", 69 ," 1,453 ", 16 , 110 , 49 ," 1,280 ", 118 ," 1,444 ", 605 , 29 , 60 , 233 
HH4012,27,509,04075,541663,Chandur (CT),Urban," 6,321 "," 4,078 ", 622 ," 3,764 ", 148 , 481 , 271 ," 3,717 ", 390 ," 2,504 "," 2,033 ", 283 , 342 ," 1,121 "
HH4012,27,509,04076,000000,Sub-District - Jiwati,Total," 13,586 "," 4,704 ", 421 ," 1,090 ", 10 , 273 , 67 ," 2,469 ", 136 , 652 , 601 , 63 , 9 ," 9,952 "
HH4012,27,509,04076,000000,Sub-District - Jiwati,Rural," 13,586 "," 4,704 ", 421 ," 1,090 ", 10 , 273 , 67 ," 2,469 ", 136 , 652 , 601 , 63 , 9 ," 9,952 "
HH4012,27,509,04076,000000,Sub-District - Jiwati,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,509,04077,000000,Sub-District - Rajura,Total," 32,512 "," 22,939 "," 2,342 "," 15,094 ", 579 ," 1,289 ", 740 ," 14,409 "," 1,520 "," 11,661 "," 7,894 ", 821 ," 1,189 "," 9,694 "
HH4012,27,509,04077,000000,Sub-District - Rajura,Rural," 23,573 "," 16,594 "," 1,697 "," 8,852 ", 251 , 641 , 467 ," 9,266 ", 789 ," 7,975 "," 4,089 ", 317 , 404 ," 8,137 "
HH4012,27,509,04077,000000,Sub-District - Rajura,Urban," 8,939 "," 6,345 ", 645 ," 6,242 ", 328 , 648 , 273 ," 5,143 ", 731 ," 3,686 "," 3,805 ", 504 , 785 ," 1,557 "
HH4012,27,509,04077,802725,Rajura (M Cl),Urban," 6,705 "," 4,716 ", 561 ," 4,643 ", 165 , 497 , 231 ," 3,869 ", 475 ," 2,716 "," 2,716 ", 317 , 495 ," 1,165 "
HH4012,27,509,04077,541855,Sasti (CT),Urban," 1,071 ", 592 , 69 , 566 , 4 , 15 , 17 , 499 , 18 , 333 , 213 , 10 , 7 , 312 
HH4012,27,509,04077,541856,Dhopatala (CT),Urban," 1,163 "," 1,037 ", 15 ," 1,033 ", 159 , 136 , 25 , 775 , 238 , 637 , 876 , 177 , 283 , 80 
HH4012,27,509,04078,000000,Sub-District - Gondpipri,Total," 20,919 "," 13,422 ", 770 ," 4,335 ", 148 , 986 , 539 ," 5,756 ", 470 ," 6,017 "," 1,812 ", 398 , 154 ," 9,624 "
HH4012,27,509,04078,000000,Sub-District - Gondpipri,Rural," 18,862 "," 12,011 ", 718 ," 3,271 ", 94 , 865 , 465 ," 4,847 ", 295 ," 5,449 "," 1,213 ", 326 , 65 ," 8,987 "
HH4012,27,509,04078,000000,Sub-District - Gondpipri,Urban," 2,057 "," 1,411 ", 52 ," 1,064 ", 54 , 121 , 74 , 909 , 175 , 568 , 599 , 72 , 89 , 637 
HH4012,27,509,04078,541954,Gondpipri (CT),Urban," 2,057 "," 1,411 ", 52 ," 1,064 ", 54 , 121 , 74 , 909 , 175 , 568 , 599 , 72 , 89 , 637 
HH4012,27,510,00000,000000,District - Yavatmal,Total," 640,385 "," 373,082 "," 59,201 "," 245,261 "," 6,094 "," 23,823 "," 16,735 "," 242,458 "," 19,991 "," 168,661 "," 99,346 "," 12,132 "," 11,514 "," 247,979 "
HH4012,27,510,00000,000000,District - Yavatmal,Rural," 513,041 "," 292,330 "," 43,116 "," 156,724 "," 1,889 "," 15,434 "," 10,643 "," 170,667 "," 8,668 "," 107,705 "," 51,863 "," 5,450 "," 2,517 "," 229,673 "
HH4012,27,510,00000,000000,District - Yavatmal,Urban," 127,344 "," 80,752 "," 16,085 "," 88,537 "," 4,205 "," 8,389 "," 6,092 "," 71,791 "," 11,323 "," 60,956 "," 47,483 "," 6,682 "," 8,997 "," 18,306 "
HH4012,27,510,04079,000000,Sub-District - Ner,Total," 28,365 "," 18,610 "," 2,390 "," 9,105 ", 110 ," 1,084 ", 839 ," 8,183 ", 579 ," 4,635 "," 2,440 ", 352 , 127 ," 13,235 "
HH4012,27,510,04079,000000,Sub-District - Ner,Rural," 23,164 "," 15,931 "," 2,021 "," 6,749 ", 54 , 709 , 668 ," 5,961 ", 426 ," 3,428 "," 1,489 ", 199 , 42 ," 11,592 "
HH4012,27,510,04079,000000,Sub-District - Ner,Urban," 5,201 "," 2,679 ", 369 ," 2,356 ", 56 , 375 , 171 ," 2,222 ", 153 ," 1,207 ", 951 , 153 , 85 ," 1,643 "
HH4012,27,510,04079,802726,Ner (M Cl),Urban," 5,201 "," 2,679 ", 369 ," 2,356 ", 56 , 375 , 171 ," 2,222 ", 153 ," 1,207 ", 951 , 153 , 85 ," 1,643 "
HH4012,27,510,04080,000000,Sub-District - Babulgaon,Total," 22,460 "," 14,403 "," 2,509 "," 8,255 ", 50 , 495 , 763 ," 6,723 ", 389 ," 6,045 "," 2,359 ", 241 , 61 ," 9,051 "
HH4012,27,510,04080,000000,Sub-District - Babulgaon,Rural," 22,460 "," 14,403 "," 2,509 "," 8,255 ", 50 , 495 , 763 ," 6,723 ", 389 ," 6,045 "," 2,359 ", 241 , 61 ," 9,051 "
HH4012,27,510,04080,000000,Sub-District - Babulgaon,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04081,000000,Sub-District - Kalamb,Total," 25,227 "," 14,716 "," 2,643 "," 8,267 ", 92 , 666 , 792 ," 6,714 ", 496 ," 6,356 "," 2,491 ", 250 , 86 ," 11,149 "
HH4012,27,510,04081,000000,Sub-District - Kalamb,Rural," 25,227 "," 14,716 "," 2,643 "," 8,267 ", 92 , 666 , 792 ," 6,714 ", 496 ," 6,356 "," 2,491 ", 250 , 86 ," 11,149 "
HH4012,27,510,04081,000000,Sub-District - Kalamb,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04082,000000,Sub-District - Yavatmal,Total," 89,075 "," 52,631 "," 13,439 "," 52,369 "," 2,893 "," 5,800 "," 4,148 "," 40,005 "," 6,973 "," 37,766 "," 28,566 "," 4,335 "," 6,168 "," 21,012 "
HH4012,27,510,04082,000000,Sub-District - Yavatmal,Rural," 34,821 "," 16,720 "," 3,574 "," 11,014 ", 102 , 918 , 770 ," 9,382 ", 519 ," 8,994 "," 3,463 ", 387 , 137 ," 15,769 "
HH4012,27,510,04082,000000,Sub-District - Yavatmal,Urban," 54,254 "," 35,911 "," 9,865 "," 41,355 "," 2,791 "," 4,882 "," 3,378 "," 30,623 "," 6,454 "," 28,772 "," 25,103 "," 3,948 "," 6,031 "," 5,243 "
HH4012,27,510,04082,802727,Yavatmal (M Cl),Urban," 25,670 "," 15,687 "," 4,289 "," 19,262 "," 1,263 "," 2,066 "," 1,550 "," 13,575 "," 3,113 "," 13,177 "," 10,656 "," 1,811 "," 2,600 "," 2,855 "
HH4012,27,510,04082,542500,Pimpalgaon (CT),Urban," 1,909 ", 982 , 298 ," 1,250 ", 60 , 179 , 189 ," 1,025 ", 87 ," 1,187 ", 669 , 71 , 120 , 192 
HH4012,27,510,04082,542501,Yavatmal (R) (CT),Urban," 3,057 "," 1,876 ", 228 ," 2,182 ", 97 , 207 , 232 ," 2,126 ", 213 ," 1,559 "," 1,326 ", 180 , 212 , 224 
HH4012,27,510,04082,542502,Waghapur (CT),Urban," 3,012 "," 2,368 ", 651 ," 2,498 ", 126 , 289 , 96 ," 2,076 ", 310 ," 1,542 "," 1,729 ", 183 , 318 , 200 
HH4012,27,510,04082,542503,Lohara (CT),Urban," 5,629 "," 3,311 ", 876 ," 3,907 ", 213 , 412 , 283 ," 3,076 ", 333 ," 2,913 "," 2,232 ", 283 , 493 , 793 
HH4012,27,510,04082,542504,Umarsara (CT),Urban," 5,236 "," 3,910 "," 1,190 "," 4,157 ", 272 , 425 , 363 ," 3,189 ", 581 ," 2,823 "," 2,602 ", 298 , 516 , 368 
HH4012,27,510,04082,542505,Wadgaon Road (CT),Urban," 9,741 "," 7,777 "," 2,333 "," 8,099 ", 760 ," 1,304 ", 665 ," 5,556 "," 1,817 "," 5,571 "," 5,889 "," 1,122 "," 1,772 ", 611 
HH4012,27,510,04083,000000,Sub-District - Darwha,Total," 43,820 "," 25,422 "," 3,759 "," 13,577 ", 153 ," 1,283 "," 1,105 "," 15,100 ", 941 ," 9,127 "," 4,297 ", 513 , 257 ," 19,637 "
HH4012,27,510,04083,000000,Sub-District - Darwha,Rural," 37,728 "," 21,648 "," 3,058 "," 10,151 ", 73 ," 1,020 ", 923 ," 11,682 ", 555 ," 6,245 "," 2,773 ", 295 , 80 ," 18,488 "
HH4012,27,510,04083,000000,Sub-District - Darwha,Urban," 6,092 "," 3,774 ", 701 ," 3,426 ", 80 , 263 , 182 ," 3,418 ", 386 ," 2,882 "," 1,524 ", 218 , 177 ," 1,149 "
HH4012,27,510,04083,802728,Darwha (M Cl),Urban," 4,795 "," 2,620 ", 513 ," 2,384 ", 44 , 156 , 121 ," 2,479 ", 299 ," 2,092 ", 855 , 129 , 79 ," 1,063 "
HH4012,27,510,04083,542651,Deogiri (CT),Urban," 1,297 "," 1,154 ", 188 ," 1,042 ", 36 , 107 , 61 , 939 , 87 , 790 , 669 , 89 , 98 , 86 
HH4012,27,510,04084,000000,Sub-District - Digras,Total," 33,594 "," 16,943 "," 2,553 "," 11,005 ", 252 , 856 , 618 ," 11,922 ", 793 ," 8,283 "," 4,178 ", 477 , 418 ," 14,873 "
HH4012,27,510,04084,000000,Sub-District - Digras,Rural," 24,666 "," 12,199 "," 1,720 "," 5,948 ", 112 , 458 , 394 ," 7,213 ", 212 ," 4,564 "," 1,861 ", 207 , 138 ," 12,811 "
HH4012,27,510,04084,000000,Sub-District - Digras,Urban," 8,928 "," 4,744 ", 833 ," 5,057 ", 140 , 398 , 224 ," 4,709 ", 581 ," 3,719 "," 2,317 ", 270 , 280 ," 2,062 "
HH4012,27,510,04084,802729,Digras (M Cl),Urban," 8,928 "," 4,744 ", 833 ," 5,057 ", 140 , 398 , 224 ," 4,709 ", 581 ," 3,719 "," 2,317 ", 270 , 280 ," 2,062 "
HH4012,27,510,04085,000000,Sub-District - Pusad,Total," 72,950 "," 37,858 "," 5,618 "," 24,850 ", 584 ," 3,140 "," 1,539 "," 28,145 "," 2,195 "," 20,194 "," 10,132 "," 1,076 "," 1,221 "," 29,265 "
HH4012,27,510,04085,000000,Sub-District - Pusad,Rural," 55,943 "," 27,615 "," 3,894 "," 13,420 ", 155 ," 2,000 ", 900 ," 18,481 ", 750 ," 11,872 "," 4,252 ", 383 , 169 ," 26,490 "
HH4012,27,510,04085,000000,Sub-District - Pusad,Urban," 17,007 "," 10,243 "," 1,724 "," 11,430 ", 429 ," 1,140 ", 639 ," 9,664 "," 1,445 "," 8,322 "," 5,880 ", 693 ," 1,052 "," 2,775 "
HH4012,27,510,04085,802730,Pusad (M Cl),Urban," 14,854 "," 8,685 "," 1,420 "," 9,869 ", 360 , 974 , 570 ," 8,275 "," 1,194 "," 7,054 "," 4,858 ", 574 , 860 ," 2,574 "
HH4012,27,510,04085,542919,Shrirampur (CT),Urban," 2,153 "," 1,558 ", 304 ," 1,561 ", 69 , 166 , 69 ," 1,389 ", 251 ," 1,268 "," 1,022 ", 119 , 192 , 201 
HH4012,27,510,04086,000000,Sub-District - Umarkhed,Total," 55,499 "," 31,570 "," 4,553 "," 18,474 ", 239 ," 1,360 ", 984 ," 23,886 ", 983 ," 12,337 "," 6,198 ", 644 , 361 ," 22,146 "
HH4012,27,510,04086,000000,Sub-District - Umarkhed,Rural," 46,511 "," 26,223 "," 4,032 "," 12,755 ", 136 ," 1,066 ", 677 ," 18,250 ", 540 ," 8,669 "," 3,999 ", 392 , 122 ," 20,592 "
HH4012,27,510,04086,000000,Sub-District - Umarkhed,Urban," 8,988 "," 5,347 ", 521 ," 5,719 ", 103 , 294 , 307 ," 5,636 ", 443 ," 3,668 "," 2,199 ", 252 , 239 ," 1,554 "
HH4012,27,510,04086,802731,Umarkhed (M Cl),Urban," 8,988 "," 5,347 ", 521 ," 5,719 ", 103 , 294 , 307 ," 5,636 ", 443 ," 3,668 "," 2,199 ", 252 , 239 ," 1,554 "
HH4012,27,510,04087,000000,Sub-District - Mahagaon,Total," 42,925 "," 21,672 "," 2,461 "," 10,177 ", 115 ," 1,335 ", 516 ," 15,541 ", 630 ," 5,013 "," 3,340 ", 443 , 118 ," 21,442 "
HH4012,27,510,04087,000000,Sub-District - Mahagaon,Rural," 42,925 "," 21,672 "," 2,461 "," 10,177 ", 115 ," 1,335 ", 516 ," 15,541 ", 630 ," 5,013 "," 3,340 ", 443 , 118 ," 21,442 "
HH4012,27,510,04087,000000,Sub-District - Mahagaon,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04088,000000,Sub-District - Arni,Total," 39,523 "," 21,145 "," 3,380 "," 11,464 ", 174 ," 1,478 ", 772 ," 12,678 ", 500 ," 7,251 "," 3,795 ", 413 , 241 ," 18,954 "
HH4012,27,510,04088,000000,Sub-District - Arni,Rural," 39,523 "," 21,145 "," 3,380 "," 11,464 ", 174 ," 1,478 ", 772 ," 12,678 ", 500 ," 7,251 "," 3,795 ", 413 , 241 ," 18,954 "
HH4012,27,510,04088,000000,Sub-District - Arni,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04089,000000,Sub-District - Ghatanji,Total," 33,192 "," 20,020 "," 3,080 "," 11,246 ", 175 ," 1,014 ", 615 ," 10,611 ", 466 ," 8,443 "," 3,839 ", 479 , 271 ," 14,184 "
HH4012,27,510,04089,000000,Sub-District - Ghatanji,Rural," 28,451 "," 16,739 "," 2,496 "," 8,354 ", 114 , 897 , 516 ," 8,179 ", 294 ," 6,215 "," 2,427 ", 294 , 137 ," 13,241 "
HH4012,27,510,04089,000000,Sub-District - Ghatanji,Urban," 4,741 "," 3,281 ", 584 ," 2,892 ", 61 , 117 , 99 ," 2,432 ", 172 ," 2,228 "," 1,412 ", 185 , 134 , 943 
HH4012,27,510,04089,802732,Ghatanji (M Cl),Urban," 4,741 "," 3,281 ", 584 ," 2,892 ", 61 , 117 , 99 ," 2,432 ", 172 ," 2,228 "," 1,412 ", 185 , 134 , 943 
HH4012,27,510,04090,000000,Sub-District - Kelapur,Total," 37,017 "," 20,617 "," 3,115 "," 14,294 ", 289 ," 1,305 "," 1,021 "," 12,368 "," 1,325 "," 8,716 "," 5,233 ", 669 , 486 ," 15,064 "
HH4012,27,510,04090,000000,Sub-District - Kelapur,Rural," 30,286 "," 16,319 "," 2,586 "," 9,415 ", 100 , 990 , 688 ," 8,574 ", 801 ," 5,602 "," 2,847 ", 342 , 140 ," 14,128 "
HH4012,27,510,04090,000000,Sub-District - Kelapur,Urban," 6,731 "," 4,298 ", 529 ," 4,879 ", 189 , 315 , 333 ," 3,794 ", 524 ," 3,114 "," 2,386 ", 327 , 346 , 936 
HH4012,27,510,04090,802733,Pandharkaoda (M Cl),Urban," 6,731 "," 4,298 ", 529 ," 4,879 ", 189 , 315 , 333 ," 3,794 ", 524 ," 3,114 "," 2,386 ", 327 , 346 , 936 
HH4012,27,510,04091,000000,Sub-District - Ralegaon,Total," 27,986 "," 17,109 "," 2,731 "," 10,201 ", 107 ," 1,129 ", 730 ," 9,188 ", 365 ," 6,811 "," 3,202 ", 299 , 174 ," 11,428 "
HH4012,27,510,04091,000000,Sub-District - Ralegaon,Rural," 27,986 "," 17,109 "," 2,731 "," 10,201 ", 107 ," 1,129 ", 730 ," 9,188 ", 365 ," 6,811 "," 3,202 ", 299 , 174 ," 11,428 "
HH4012,27,510,04091,000000,Sub-District - Ralegaon,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04092,000000,Sub-District - Maregaon,Total," 19,615 "," 13,394 "," 1,518 "," 6,605 ", 77 , 629 , 366 ," 7,191 ", 290 ," 5,374 "," 2,391 ", 296 , 107 ," 7,570 "
HH4012,27,510,04092,000000,Sub-District - Maregaon,Rural," 19,615 "," 13,394 "," 1,518 "," 6,605 ", 77 , 629 , 366 ," 7,191 ", 290 ," 5,374 "," 2,391 ", 296 , 107 ," 7,570 "
HH4012,27,510,04092,000000,Sub-District - Maregaon,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04093,000000,Sub-District - Zari-Jamani,Total," 19,747 "," 12,359 "," 1,403 "," 6,221 ", 60 , 514 , 386 ," 7,188 ", 253 ," 3,200 "," 2,578 ", 189 , 55 ," 8,637 "
HH4012,27,510,04093,000000,Sub-District - Zari-Jamani,Rural," 19,747 "," 12,359 "," 1,403 "," 6,221 ", 60 , 514 , 386 ," 7,188 ", 253 ," 3,200 "," 2,578 ", 189 , 55 ," 8,637 "
HH4012,27,510,04093,000000,Sub-District - Zari-Jamani,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,510,04094,000000,Sub-District - Wani,Total," 49,390 "," 34,613 "," 4,049 "," 29,151 ", 724 ," 1,735 "," 1,541 "," 27,015 "," 2,813 "," 19,110 "," 14,307 "," 1,456 "," 1,363 "," 10,332 "
HH4012,27,510,04094,000000,Sub-District - Wani,Rural," 33,988 "," 24,138 "," 3,090 "," 17,728 ", 368 ," 1,130 ", 782 ," 17,722 "," 1,648 "," 12,066 "," 8,596 ", 820 , 710 ," 8,331 "
HH4012,27,510,04094,000000,Sub-District - Wani,Urban," 15,402 "," 10,475 ", 959 ," 11,423 ", 356 , 605 , 759 ," 9,293 "," 1,165 "," 7,044 "," 5,711 ", 636 , 653 ," 2,001 "
HH4012,27,510,04094,802734,Wani (M Cl),Urban," 13,117 "," 9,076 ", 781 ," 10,078 ", 333 , 548 , 703 ," 8,009 "," 1,131 "," 6,238 "," 5,228 ", 598 , 624 ," 1,436 "
HH4012,27,510,04094,544100,Rajur (CT),Urban," 2,285 "," 1,399 ", 178 ," 1,345 ", 23 , 57 , 56 ," 1,284 ", 34 , 806 , 483 , 38 , 29 , 565 
HH4012,27,511,00000,000000,District - Nanded,Total," 656,303 "," 310,057 "," 88,374 "," 216,364 "," 7,548 "," 35,507 "," 18,983 "," 344,527 "," 21,313 "," 109,371 "," 83,106 "," 12,341 "," 12,589 "," 213,919 "
HH4012,27,511,00000,000000,District - Nanded,Rural," 487,624 "," 217,195 "," 60,042 "," 110,059 "," 2,073 "," 21,289 "," 10,746 "," 233,261 "," 9,413 "," 58,932 "," 38,332 "," 5,123 "," 2,121 "," 190,438 "
HH4012,27,511,00000,000000,District - Nanded,Urban," 168,679 "," 92,862 "," 28,332 "," 106,305 "," 5,475 "," 14,218 "," 8,237 "," 111,266 "," 11,900 "," 50,439 "," 44,774 "," 7,218 "," 10,468 "," 23,481 "
HH4012,27,511,04095,000000,Sub-District - Mahoor,Total," 22,054 "," 8,251 "," 1,720 "," 6,686 ", 118 ," 1,114 ", 413 ," 8,647 ", 715 ," 2,518 "," 1,834 ", 241 , 104 ," 9,436 "
HH4012,27,511,04095,000000,Sub-District - Mahoor,Rural," 22,054 "," 8,251 "," 1,720 "," 6,686 ", 118 ," 1,114 ", 413 ," 8,647 ", 715 ," 2,518 "," 1,834 ", 241 , 104 ," 9,436 "
HH4012,27,511,04095,000000,Sub-District - Mahoor,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,511,04096,000000,Sub-District - Kinwat,Total," 52,292 "," 19,702 "," 4,474 "," 17,395 ", 364 ," 1,940 ", 922 ," 23,498 "," 1,410 "," 6,179 "," 5,423 ", 640 , 367 ," 20,927 "
HH4012,27,511,04096,000000,Sub-District - Kinwat,Rural," 44,165 "," 15,287 "," 3,539 "," 11,995 ", 227 ," 1,633 ", 713 ," 17,868 ", 991 ," 3,969 "," 3,373 ", 436 , 130 ," 19,742 "
HH4012,27,511,04096,000000,Sub-District - Kinwat,Urban," 8,127 "," 4,415 ", 935 ," 5,400 ", 137 , 307 , 209 ," 5,630 ", 419 ," 2,210 "," 2,050 ", 204 , 237 ," 1,185 "
HH4012,27,511,04096,802735,Kinwat (M Cl),Urban," 5,808 "," 2,989 ", 560 ," 3,809 ", 104 , 231 , 152 ," 3,915 ", 333 ," 1,515 "," 1,449 ", 164 , 175 , 921 
HH4012,27,511,04096,544383,Gokunda (CT),Urban," 2,319 "," 1,426 ", 375 ," 1,591 ", 33 , 76 , 57 ," 1,715 ", 86 , 695 , 601 , 40 , 62 , 264 
HH4012,27,511,04097,000000,Sub-District - Himayatnagar,Total," 22,269 "," 9,540 "," 2,234 "," 4,802 ", 54 , 796 , 450 ," 10,477 ", 282 ," 2,189 "," 1,639 ", 148 , 68 ," 9,283 "
HH4012,27,511,04097,000000,Sub-District - Himayatnagar,Rural," 22,269 "," 9,540 "," 2,234 "," 4,802 ", 54 , 796 , 450 ," 10,477 ", 282 ," 2,189 "," 1,639 ", 148 , 68 ," 9,283 "
HH4012,27,511,04097,000000,Sub-District - Himayatnagar,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,511,04098,000000,Sub-District - Hadgaon,Total," 51,882 "," 25,067 "," 7,173 "," 15,660 ", 203 ," 1,424 "," 1,072 "," 24,461 ", 909 ," 7,089 "," 4,785 ", 673 , 190 ," 19,339 "
HH4012,27,511,04098,000000,Sub-District - Hadgaon,Rural," 46,661 "," 22,268 "," 6,637 "," 12,662 ", 146 ," 1,158 ", 869 ," 21,222 ", 603 ," 5,758 "," 3,756 ", 493 , 95 ," 18,358 "
HH4012,27,511,04098,000000,Sub-District - Hadgaon,Urban," 5,221 "," 2,799 ", 536 ," 2,998 ", 57 , 266 , 203 ," 3,239 ", 306 ," 1,331 "," 1,029 ", 180 , 95 , 981 
HH4012,27,511,04098,802736,Hadgaon (M Cl),Urban," 5,221 "," 2,799 ", 536 ," 2,998 ", 57 , 266 , 203 ," 3,239 ", 306 ," 1,331 "," 1,029 ", 180 , 95 , 981 
HH4012,27,511,04099,000000,Sub-District - Ardhapur,Total," 18,867 "," 10,726 "," 3,190 "," 7,242 ", 106 , 767 , 600 ," 11,114 ", 415 ," 4,808 "," 3,011 ", 280 , 145 ," 4,680 "
HH4012,27,511,04099,000000,Sub-District - Ardhapur,Rural," 18,867 "," 10,726 "," 3,190 "," 7,242 ", 106 , 767 , 600 ," 11,114 ", 415 ," 4,808 "," 3,011 ", 280 , 145 ," 4,680 "
HH4012,27,511,04099,000000,Sub-District - Ardhapur,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,511,04100,000000,Sub-District - Nanded,Total," 131,735 "," 74,945 "," 25,785 "," 81,346 "," 4,827 "," 12,281 "," 7,188 "," 84,812 "," 9,606 "," 44,120 "," 37,180 "," 6,000 "," 9,563 "," 18,108 "
HH4012,27,511,04100,000000,Sub-District - Nanded,Rural," 24,823 "," 13,551 "," 4,492 "," 9,651 ", 231 ," 1,095 ", 848 ," 14,522 ", 594 ," 8,191 "," 4,307 ", 467 , 479 ," 5,817 "
HH4012,27,511,04100,000000,Sub-District - Nanded,Urban," 106,912 "," 61,394 "," 21,293 "," 71,695 "," 4,596 "," 11,186 "," 6,340 "," 70,290 "," 9,012 "," 35,929 "," 32,873 "," 5,533 "," 9,084 "," 12,291 "
HH4012,27,511,04100,802737,Nanded Waghala (M Corp.),Urban," 101,403 "," 59,293 "," 20,595 "," 69,022 "," 4,524 "," 10,742 "," 5,985 "," 67,313 "," 8,865 "," 34,624 "," 32,172 "," 5,431 "," 8,997 "," 11,096 "
HH4012,27,511,04100,544752,Wajegaon (CT),Urban," 1,580 ", 324 , 145 , 624 , 19 , 75 , 113 , 859 , 24 , 271 , 191 , 18 , 15 , 418 
HH4012,27,511,04100,544753,Dhanegaon (CT),Urban," 1,700 ", 989 , 236 , 974 , 15 , 124 , 93 ," 1,046 ", 69 , 547 , 340 , 60 , 46 , 299 
HH4012,27,511,04100,544754,Balirampur (CT),Urban," 2,229 ", 788 , 317 ," 1,075 ", 38 , 245 , 149 ," 1,072 ", 54 , 487 , 170 , 24 , 26 , 478 
HH4012,27,511,04101,000000,Sub-District - Mudkhed,Total," 20,098 "," 11,124 "," 3,266 "," 6,491 ", 108 , 747 , 729 ," 10,862 ", 417 ," 4,821 "," 2,632 ", 272 , 131 ," 5,944 "
HH4012,27,511,04101,000000,Sub-District - Mudkhed,Rural," 16,669 "," 9,583 "," 2,793 "," 4,894 ", 49 , 645 , 650 ," 8,532 ", 271 ," 3,763 "," 2,118 ", 177 , 87 ," 5,358 "
HH4012,27,511,04101,000000,Sub-District - Mudkhed,Urban," 3,429 "," 1,541 ", 473 ," 1,597 ", 59 , 102 , 79 ," 2,330 ", 146 ," 1,058 ", 514 , 95 , 44 , 586 
